"","V1","V2","V3","V4","V5","V6"
"X28099_51",1,1.97528031652565,1,1.86936899902592,1.92679894845992,1.99867637508833
"X28103_68",1,1,1,1,1.90355424002268,1.69347854611013
"X28112_30",1,1,1,1.12041142581365,1,1
"X28116_50",1,1,1,1,1,1
"X28123_9",1,1,1,1,1.81377727677186,1.75050143727026
"X28142_41",1,1,1,1.06299212598425,1.93159920981632,1.99995841065623
"X28151_30",1.99649122807018,1.24741607659147,1,1,1,1
"X28156_29",1,1,1,1,1.95596372878009,1.97159506244215
"X28162_5",1,1.98747071085724,1,1,1,1
"X28179_45",1,1.24244631979439,1,1.83544197358731,1.17777777777778,1.88875808320146
"X28188_64",1,1,1,1,1.87502724294087,1.8812395462855
"X28197_36",1,1.9999263035371,1,1.99458162980247,1,1
"X28239_52",1,1,1,1.06299212598425,1.94544760430966,1.99982809908508
"X28244_5",1,1,1,1,1,1
"X28300_27",1,1,1,1,1.60670128216606,1.97775683268125
"X28322_24",1,1.99379945699204,1,1.78594339195627,1,1
"X28342_30",1,1.78163225409966,1,1.36941244567873,1,1
"X28362_21",1,1,1,1,1.94545253441048,1.50286555549713
"X28370_31",1,1,1,1.88800909461117,1,1.2
"X28384_24",1,1,1.99987579263791,1.0625,1,1
"X28446_25",1,1,1.99997761519703,1,1,1
"X28450_53",1,1,1,1,1,1
"X28452_25",1,1,1,1.99949208411236,1,1
"X28499_61",1,1,1,1.56234096941062,1.99989743510093,1.99757836101001
"X28506_40",1,1,1,1,1.95596372878009,1.95416150716668
"X28519_20",2,1,1,1.42626788175263,1.60670128216606,1.74052348118418
"X28522_16",1,1,1,1.56234096941062,1.98479756345838,1.71555136073755
"X28574_25",1,1,1,1.48363435611093,1,1.22222222222222
"X28588_44",2,1,1,1.94098731727954,1,1
"X28601_55",1,1.92205688535569,1,1,1,1
"X28609_31",1,1,1.99998890463538,1,1,1
"X28617_54",1,1,1,1.7942935624713,1,1
"X28626_24",1,1.98085525905061,1,1,1,1
"X28628_23",1,1,1.97593235611108,1,1,1
"X28631_5",1,1,1,1,1.98984369006238,1.91455331028518
"X28672_16",1,1,1,1.17930563460444,1,1
"X28676_18",1,1.53675884096052,1,1.55012987573499,1,1
"X28693_47",1,1.99994451226673,1,1,1,1
"X28708_44",2,1,1,1,1,1
"X28758_38",1,1,1,1.12914923291492,1.99940101097586,1.99994231557695
"X28778_23",1,1,1.99629271289406,1,1,1
"X28804_54",1,1,1,1.1231897805603,1,1
"X28830_37",1,1.77949420623445,1,1.97020314600886,1.66734211119503,1.74052348118418
"X28839_54",1,1.9997956535159,1.99995762331483,1.99998093032827,1.99999292626479,1.99997586315697
"X28842_11",1,1,1,1,1,1
"X28866_63",1,1.99911630756896,1,1.32160968135628,1,1
"X28885_42",1,1.98596912629925,1,1,1,1
"X28888_6",1,1,1.97866263611629,1.99976365785508,1,1
"X28902_11",1,1,1,1.127099777373,1.99958724983538,1.99973386273894
"X28911_39",1,1,1,1,1.92192486097074,1.99725308533698
"X28916_60",1,1,1,1,1,1
"X28924_60",1,1,1,1.88366493906541,1,1
"X28993_28",1,1,1,1.77469404855839,1,1
"X28995_9",2,1,1,1.06299212598425,1.52390155209575,1.37894736842105
"X29009_15",1,1,1.99997741528574,1,1,1
"X29035_51",1,1.99998529792047,1,1.95237219098912,1.99913306363832,1.99845505560719
"X29055_43",1,1,1,1.13687315634218,1.99999396664249,1.99994231557695
"X29093_65",1,1,1,1,1,1
"X29098_22",1,1.99997107877787,1,1.99997275929708,1.67585270508191,1.483288166215
"X29108_10",1,1,1,1.57182888294236,1.68454150613187,1.84730798808135
"X29132_9",1,1,1,1.62194435990676,1,1
"X29139_40",1,1.99452893260781,1,1.97026936656252,1,1
"X29143_68",1,1,1,1.1231897805603,1,1
"X29157_18",1,1,1.99998345643043,1,1,1
"X29175_32",1,1.87812792992976,1,1,1,1
"X29179_61",1,1.99987902027268,1.39104291934481,1.98641876040474,1.99993509462762,1.99988669122882
"X29183_46",1,1.96259456933204,1,1.72303807880031,1.99948891540764,1.99996233467443
"X29192_38",1,1.98986478878826,1.93261174650017,1.9999833350981,1.99858791687286,1.99987949847683
"X29217_28",1,1.97161380876107,1.99998785326789,1.99513643098974,1.99997691829499,1.9880047688794
"X29220_51",1,1.9949031056917,1,1.99998155476625,1,1
"X29227_43",1,1,1,1.99205883583223,1,1.21621621621622
"X29236_33",1,1,1,1,1,1
"X29264_5",1,1,1,1.32160968135628,1,1
"X29300_59",1,1.99942697731739,1,1,1,1
"X29320_52",2,1,1.99999146905397,1,1.99969084917813,1.99991393516738
"X29327_68",1,1,1,1.08,1.8813190629827,1.85579751526115
"X29343_5",1,1,1,1.06349206349206,1.99998890463538,1.99999378962868
"X29350_59",1,1,1,1.12132352941176,1,1.19512195121951
"X29352_41",1,1.88456047242391,1.99969523620102,1,1,1
"X29358_44",1,1.9989170320964,1,1,1,1
"X29360_22",1,1.98628321056309,1,1,1,1
"X29385_44",2,1,1.99965832739136,1.97071608799864,1.99944768508812,1.99950221641302
"X29396_44",1,1.86100556122414,1,1,1,1
"X29398_37",1,1,1.82706906991479,1,1,1
"X29418_46",1,1,1,1.70289539362215,1,1
"X29438_65",1,1,1.97035145318032,1,1,1
"X29449_18",1,1,1.98868128132689,1,1,1
"X29466_22",1,1.99927340709808,1,1.99398293223317,1,1
"X29476_45",1,1,1,1,1.95664175812115,1.88875808320146
"X29488_20",1,1,1,1,1,1
"X29509_24",1,1,1,1,1.9911508205205,1.9993974415303
"X29514_19",1,1.78559918428516,1,1.99991855224647,1,1
"X29541_55",1,1,1.97378552437145,1.064,1,1
"X29542_54",1,1,1.96787803690586,1,1,1
"X29544_36",1,1,1,1.0625,1.989853895791,1.9995128538375
"X29546_26",1,1,1,1,1,1
"X29548_11",1,1,1.95851681902659,1.27771012936624,1,1
"X29553_65",1,1.09411764705882,1.70116108378148,1.33490255442899,1,1
"X29583_40",1,1,1,1.99322831168,1,1
"X29610_30",1,1,1.99992103498192,1,1,1
"X29626_26",1,1.16853864367676,1.99187341051584,1,1,1
"X29628_29",1,1.91036286437453,1,1,1,1
"X29648_46",1,1.75879641139113,1,1.80866606465672,1,1
"X29656_5",1.99649122807018,1,1,1,1,1
"X29688_5",1,1,1,1,1,1
"X29699_10",1,1,1,1.27963514402754,1.99995492301275,1.9999605291091
"X29746_27",1,1.99968585484786,1,1.90060375046568,1.99960004647388,1.9989770927067
"X29755_21",1,1,1.79204508407474,1,1.92519285610725,1.61991854868567
"X29764_5",1,1.99990210974312,1,1,1,1
"X29777_8",1,1.65183520462806,1,1.90157396367919,1.99476497675491,1.80444707245507
"X29795_59",1,1,1,1,1.99409130022167,1.96522266352257
"X29827_50",1,1,1,1,1,1
"X29839_33",1,1.46971162365771,1,1.98838669052297,1,1
"X29852_18",1,1,1,1.65230717477963,1,1
"X29883_58",1,1,1,1,1.94544760430966,1.483288166215
"X29888_40",1,1,1,1.12132352941176,1,1
"X29898_52",1,1,1,1.12609922017587,1,1
"X29900_13",1,1,1,1.8059413476936,1,1
"X29914_38",1,1.97945244778873,1,1.07142857142857,1,1
"X29929_33",2,1,1.99999292626479,1.45411198722968,1.99999010740725,1.99748240364814
"X29941_39",1,1.87418817173899,1,1.99036516467398,1,1
"X29993_50",1,1,1,1.99998147566136,1,1.19512195121951
"X30029_21",1,1,1,1.94554766108487,1,1
"X30030_24",1,1.94119328141757,1,1.72468466472674,1.99924217347226,1.89623438206436
"X30044_6",2,1.37909972663813,1.99677822180282,1.99994381944104,1.99746917578036,1.98820824212748
"X30053_17",1,1.6892018338633,1.92936656620772,1.23372659398204,1.99315420037296,1.78151046549406
"X30095_25",1,1.74639141974607,1,1.907801383815,1.99999533707351,1.99966475740728
"X30129_13",1,1.92106519268478,1,1.93330461315599,1.17391304347826,1
"X30133_10",1,1.09302325581395,1,1.65288216326354,1,1
"X30138_48",1,1,1,1,1.81377727677186,1.79515011672435
"X30139_40",1,1,1.99279245261814,1,1,1
"X30153_29",1,1,1,1.12511427452005,1,1.2
"X30164_7",1,1.94135869778573,1,1.9863526793849,1.30701754385965,1.59826502611313
"X30175_59",1,1.96099701761219,1,1.71706214661776,1.99931627052648,1.99964433840662
"X30203_6",1,1,1,1.79046645746943,1,1
"X30204_23",1,1,1,1,1,1
"X30234_37",1,1,1.74296827684657,1,1,1
"X30237_9",1,1.88443149541404,1,1,1,1
"X30238_18",1,1.54546803000279,1,1.35184344618136,1,1
"X30240_18",1,1,1,1.76539229018094,1,1
"X30259_64",1,1,1.98868128132689,1,1,1
"X30286_5",1,1.08695652173913,1,1.8563572621093,1,1
"X30299_64",1,1,1,1.12224954094177,1,1.35411020776874
"X30327_38",1,1.99996084406311,1,1.650078733123,1.16326530612245,1
"X30342_9",1,1.78559918428516,1,1.37426434682914,1,1
"X30374_30",1,1.57167853742161,1,1.12224954094177,1,1.19512195121951
"X30384_15",1,1.08695652173913,1,1.5184209682978,1.16666666666667,1.60892090365775
"X30396_50",1,1.99213510464914,1,1.99959790199533,1.64285193555442,1.94016229630577
"X30399_6",1,1,1,1.17797972881848,1.99999451347248,1.99999055510612
"X30430_20",1,1.92360843839326,1.99989693797634,1.18624189842598,1,1
"X30437_19",1,1,1,1.9947883692147,1,1.19512195121951
"X30440_18",1,1.99985830482518,1,1.99149360634934,1,1
"X30443_11",1,1,1,1.73213877084046,1,1
"X30466_11",1,1.98331094579495,1.95851681902659,1.96530357309702,1,1
"X30483_40",1,1,1,1.60470970698773,1,1
"X30552_44",1,1.17402597402597,1,1,1.8661365364022,1.93359519000222
"X30553_51",1,1.99955847078334,1,1.49918910625362,1,1
"X30577_25",1,1,1,1.91195203012075,1,1
"X30584_36",1,1.99973698762843,1,1.6752951301661,1,1
"X30588_38",1,1.16853864367676,1,1.12132352941176,1.99662214650998,1.99889646823455
"X30633_6",1,1,1,1.99992247082363,1.82113956208912,1.98986051596036
"X30663_6",1,1.89359487023421,1,1.99808779747007,1,1.21052631578947
"X30671_12",1.99979360165119,1.99582051943435,1.9018539178392,1.99606881781967,1.30128339995792,1.3620253164557
"X30683_9",1,1.93675983273576,1,1,1,1
"X30684_62",1,1.48083796928939,1,1.99446393351443,1,1
"X30687_6",1,1.99983969930939,1,1.99970644980489,1.94954953916247,1.87369436025779
"X30698_18",1,1.99983195398065,1,1,1,1
"X30709_18",1,1.84211902638903,1,1.95092872218661,1,1
"X30725_60",1,1.99995352172483,1.99782978227134,1.95104773983688,1,1.3620253164557
"X30728_41",1,1,1,1.76610447818719,1,1
"X30735_8",1,1,1,1,1.8285526666336,1.59826502611313
"X30746_21",1,1.99997022515673,1,1,1,1
"X30763_15",1,1,1,1,1,1
"X30789_15",1,1,1,1.85886600397273,1.50286555549713,1.87281952469057
"X30834_65",1,1.99583985573297,1,1,1,1
"X30864_6",2,1.99806283828826,1.98868128132689,1.93805392998003,1.98708943652008,1.823342424037
"X30867_6",1,1.99899662196037,1,1.98988878245781,1,1.60892090365775
"X30887_25",1,1.99569209614575,1,1,1,1
"X30913_63",1,1,1,1.99998139915404,1,1
"X30921_10",1,1,1,1.36703235081832,1.99982575196288,1.99535079065793
"X30950_52",1.8,1,1.9999698399617,1,1,1
"X30952_52",1,1.99802972767102,1,1.99997774630764,1.99991633535525,1.99757836101001
"X30956_43",1,1,1.99986747403645,1,1,1
"X30992_9",1,1.3257697015347,1,1.50524828363332,1.18181818181818,1.25806451612903
"X31017_56",1,1,1,1,1,1
"X31052_9",1,1.99998348575548,1,1.12511427452005,1,1
"X31058_26",1.96842105263158,1,1,1,1,1
"X31069_24",1,1,1,1.99996807065953,1,1
"X31071_33",1,1.99936448815389,1,1.87576184374882,1.31297185998627,1.38800444279896
"X31082_46",1,1.31622374958882,1,1.44861728117756,1,1
"X31083_35",1,1,1,1.86278768860666,1,1
"X31141_33",1,1.96722759803723,1,1.93401939078434,1,1
"X31144_21",1,1,1,1.12132352941176,1,1
"X31163_13",1,1,1,1.97874782387705,1,1.20512820512821
"X31192_5",1,1.93406519431667,1,1.99987923961293,1,1
"X31242_32",1,1,1,1,1,1
"X31260_24",1,1,1,1,1,1
"X31268_28",1,1.93049253596881,1.28528752800597,1.77122382188187,1.99999129552773,1.99748240364814
"X31269_67",1,1,1,1.0625,1.51580165435681,1.94016229630577
"X31300_49",1,1,1,1.99985164038748,1,1
"X31342_45",1,1,1,1,1.90557131016817,1.97533970686146
"X31491_20",1,1.99734294359621,1,1.99976365785508,1.16326530612245,1.19512195121951
"X31570_21",1,1,1,1,1,1
"X31638_6",1,1.37216864981767,1,1.5184209682978,1,1
"X31657_47",1,1.16678545972915,1,1.58601101183016,1.83885142515649,1.88147592907559
"X31709_29",1,1.08888888888889,1,1.57684783611462,1,1
"X31758_5",1,1.99994375478465,1,1,1,1
"X31762_7",1,1,1,1.9999678502941,1,1
"X31848_18",1,1.99992197766768,1,1.99465498320824,1,1.44047619047619
"X31930_21",1.96842105263158,1,1.99995762331483,1.83463270740058,1.76795346150774,1.89623438206436
"X31993_42",1,1,1,1.93805392998003,1,1
"X32036_15",1,1,1,1.06451612903226,1.99746917578036,1.98057476732876
"X32071_23",1,1.99774297668928,1,1.99983094544384,1,1.22222222222222
"X32365_60",1,1,1.93754986719456,1.48678852942082,1.99930306769666,1.99954536771835
"X32412_21",1,1.53675884096052,1,1.9456157629831,1,1
"X32431_58",1,1.87490500510173,1,1.95350656244535,1,1
"X32455_7",1,1,1.99722059840992,1,1,1
"X32466_33",1,1.08791208791209,1,1.76833789810909,1,1
"X32519_12",1,1,1.98578696013808,1,1,1
"X32710_59",1,1.82505081302568,1,1,1,1
"X32758_58",1,1,1,1.12609922017587,1,1
"X32798_30",1,1.99998290743789,1,1.18340418934467,1.86082510585551,1.97476076344179
"X32860_53",1,1,1,1.99705649671942,1,1
"X33064_60",1,1,1,1.84384205565277,1,1.2
"X33066_29",1,1,1.98267908108262,1,1,1
"X33126_64",1,1.78163225409966,1,1.6308446023935,1,1
"X33128_21",1,1.17593515381038,1,1.58601101183016,1,1
"X33242_17",1,1,1,1,1,1
"X33283_27",1,1.97798932293362,1,1.17797972881848,1,1
"X33333_31",1,1,1,1.12224954094177,1.999201629353,1.99975170559517
"X33461_8",1,1.26077277458852,1.28528752800597,1.8141398796174,1,1
"X33484_42",1,1,1,1,1,1
"X33488_20",1,1,1,1.99992247082363,1.60670128216606,1.95831372218827
"X33533_25",1,1,1,1.13345275414241,1,1
"X33605_25",1,1,1,1.1231897805603,1.89345261529081,1.38800444279896
"X33628_30",1,1.82135812290047,1.99986747403645,1,1,1
"X33638_31",2,1.94554766108487,1,1.99947766684468,1,1
"X33670_57",1,1.24003508964307,1,1.9947883692147,1.98708943652008,1.99996233467443
"X33704_52",1,1.81398439385712,1,1.64327967012466,1,1
"X33795_46",1,1.42521579415961,1,1.81944108002795,1,1
"X33833_10",1,1,1.39104291934481,1.65230717477963,1.61539991843474,1.60892090365775
"X33857_26",1,1,1,1,1,1
"X33892_5",1,1,1,1,1.17021276595745,1
"X33919_40",1,1.9988279424793,1,1.48747378070563,1,1
"X33933_20",1,1,1,1.99716261975783,1,1
"X34023_23",1,1.08791208791209,1,1,1,1
"X34061_54",1,1.99981607077085,1,1.12041142581365,1.99961342628713,1.99975170559517
"X34242_5",1,1.99515926293157,1,1.99986545565778,1.99893332149947,1.99997515464286
"X34349_34",1,1.89888627631541,1,1,1,1
"X34522_42",1,1,1,1.99799648451232,1.99993701521683,1.99785215050712
"X34607_55",1,1.86845127715522,1,1.9995771795973,1,1.19512195121951
"X34717_30",1,1.9991718208255,1,1.87922549418852,1.99872666874274,1.99139133524344
"X34718_26",1,1,1,1.5184209682978,1.98364661959214,1.95026237464361
"X34782_63",1,1,1.63502380102998,1,1,1
"X34788_18",1,1,1.99997770457867,1.62780019150419,1.98708943652008,1.99986119186443
"X34810_64",1,1.17032898820608,1,1.23037942737985,1.999201629353,1.96826865420301
"X34903_59",1,1,1,1.5126354107889,1,1.19512195121951
"X34920_35",1,1,1,1.0650406504065,1.59826502611313,1.96984815096792
"X34926_26",1,1,1.88682213991757,1.57987335502524,1.69341096381509,1.98820824212748
"X34945_11",1,1,1,1.99923146030049,1,1
"X34955_15",1,1.98651280152313,1.99711105143866,1.72653259638098,1.45651381497412,1.53521126760563
"X35100_9",1,1.87812792992976,1.15384615384615,1,1,1
"X35110_66",1,1,1,1.06201550387597,1,1
"X35115_8",1,1,1,1.99989858840544,1,1
"X35372_33",1,1.98711966639989,1,1.93142867420273,1,1.87369436025779
"X35587_19",1,1,1.99986747403645,1,1,1
"X35683_53",1,1.72353880034004,1,1.9898865405225,1,1
"X35969_31",2,1.99297955050349,1.99986189829368,1.77320926286745,1.98857362164215,1.98410676112835
"X36043_38",1,1,1,1.66770702200758,1,1
"X36196_49",1,1,1,1.97746249887604,1.99378438343958,1.99877345553593
"X36318_8",1,1,1.99629271289406,1,1,1
"X36543_10",1,1,1,1,1.99999274300182,1.99999406168014
"X36632_23",1,1,1.99998752844916,1,1,1
"X36663_22",1,1.96099701761219,1,1.06299212598425,1,1
"X36889_42",1,1,1.96357464247868,1,1,1
"X36914_38",1,1.85422979360443,1,1.32592364882899,1,1
"X36958_50",1,1.50807321891383,1,1.35440182498076,1.97640145105702,1.99703392213867
"X36984_26",1,1.48083796928939,1,1.57684783611462,1,1
"X36995_15",1,1,1,1,1.89801073849198,1.90137778814649
"X37067_5",1,1.99997487776973,1.99936440458821,1.99747450823731,1.99930306769666,1.9999844217226
"X37086_25",1,1,1,1,1.9772459375449,1.99964433840662
"X37170_15",1,1.99379945699204,1,1,1,1
"X37385_22",1,1,1,1,1.99583113754304,1.99966475740728
"X37468_64",1,1.08791208791209,1,1.1753857117003,1,1
"X37846_67",1,1,1,1.12511427452005,1,1
"X37930_60",1,1.78163225409966,1,1,1,1
"X38315_9",1,1,1.99932743671574,1,1,1
"X38492_59",1,1,1,1.1231897805603,1,1
"X38581_9",1,1,1,1,1.84725551914996,1.79515011672435
"X38664_54",1,1,1,1.12132352941176,1,1
"X38760_21",1,1.83474699907828,1,1.93739161054231,1.9884468161436,1.99999805595543
"X39010_29",1,1,1,1,1.95929311244766,1.97159506244215
"X39077_58",1,1.97688756063994,1,1.91008768125108,1.97155742193113,1.97159506244215
"X39127_6",1,1,1,1.18201741113663,1.91988221369905,1.96059918944847
"X39166_44",1,1,1,1,1,1
"X39192_13",1,1.95124202332436,1.99990056748022,1.71706214661776,1.51580165435681,1.91455331028518
"X39227_18",1,1,1.99698116026365,1,1,1
"X39295_66",1,1.73691441770214,1,1.13235024393823,1,1
"X39327_66",1,1,1,1.12224954094177,1,1
"X39414_64",1,1,1,1.06349206349206,1.53224314404225,1.91822777607563
"X39415_22",1,1.16853864367676,1,1.73520873053012,1,1
"X39463_56",2,1,1.65900698325007,1.55914925797978,1,1.50286555549713
"X39479_30",1,1,1.70903695671482,1,1,1
"X39483_61",1,1.77426739238907,1,1.58006504990547,1,1
"X39490_64",2,1.95759461081513,1.57400306124713,1.65288216326354,1,1.21052631578947
"X39527_36",1,1.64311632946961,1,1.94700301996155,1,1.2
"X39534_9",1,1,1,1,1.51580165435681,1.95416150716668
"X39653_51",1,1,1,1.5829276367801,1,1
"X39758_13",1,1,1,1.57987335502524,1,1
"X39764_64",1,1.94554766108487,1.99930306769666,1.99943515103131,1.9999908444391,1.99998948311869
"X39804_18",1,1.99421200142275,1.91449636961988,1.99967384758996,1.96455617194495,1.98986051596036
"X39880_65",1,1,1,1.12041142581365,1.773512904182,1.67246406641282
"X39948_22",1,1.24490615780554,1,1.9979365364688,1,1
"X40057_23",1,1,1,1,1.98286912204932,1.96616868291134
"X40062_64",1,1.20518477661335,1,1.93291410711306,1.97544217966059,1.94057973151236
"X40083_29",1,1,1.9908898117993,1,1,1
"X40163_40",1,1,1,1,1.98185435525732,1.67246406641282
"X40255_14",1,1,1.94903494908981,1.0625,1,1
"X40321_24",1,1.99671692514159,1,1,1,1
"X40373_37",1,1,1,1,1,1
"X40600_26",1,1,1,1,1.64285193555442,1.49289191820837
"X40736_15",1,1.97906559999414,1,1.73520873053012,1,1
"X40896_48",1,1.08791208791209,1,1.77320926286745,1,1
"X41009_16",1,1.95462951946415,1,1.99993561757711,1,1
"X41056_44",1,1.74639141974607,1,1,1,1
"X41094_60",1,1.74213977103767,1,1.5829276367801,1.99998365583064,1.99981735311487
"X41167_37",1,1.27881795623731,1,1.48998195588688,1.57792973416443,1.823342424037
"X41313_38",1,1,1.99886503971107,1,1,1
"X41527_51",1,1,1,1.06201550387597,1.87502724294087,1.97307525868529
"X41547_11",1,1.90366303823646,1,1.65354186307109,1.98820824212748,1.88875808320146
"X41583_63",1,1.17032898820608,1,1.971178770942,1,1
"X41601_49",1,1.09638554216867,1,1,1,1
"X41604_54",1,1,1,1,1.89801073849198,1.58793866419677
"X41616_65",1,1.08888888888889,1,1.6752951301661,1,1
"X41621_52",1,1,1,1.12224954094177,1.99958724983538,1.99999505240157
"X41659_9",1,1,1,1.337223819873,1.31297185998627,1.81384770151893
"X41703_36",1,1,1.98868128132689,1,1,1
"X41728_36",1,1,1,1.06299212598425,1.74189759592607,1.99445036172323
"X41960_5",1,1,1,1.87471608822429,1,1
"X41981_50",1,1.21336529817201,1,1,1.86082510585551,1.53521126760563
"X42005_45",1,1.99915149448277,1,1.99997574179673,1,1.2
"X42040_65",1,1,1.99958724983538,1,1,1
"X42319_5",1,1.98853734388191,1.69341999286518,1,1,1
"X42515_45",1,1.9969667234834,1,1.99741910571467,1.16666666666667,1
"X42600_66",1,1,1,1.12041142581365,1,1
"X42703_10",1,1,1,1.95458053820992,1,1
"X42750_51",1,1.99998103939262,1,1.18769382229879,1,1
"X42759_49",1,1,1,1.27771012936624,1.99643578206585,1.99877345553593
"X42957_10",1,1.85991451023561,1,1.96849813382712,1,1.21052631578947
"X43028_34",1,1.98986788261226,1,1,1,1
"X43231_10",1,1.96416603049931,1,1.98572116540069,1,1
"X220050_8",2,1,1.99998802010681,1,1.19047619047619,1.59862506610259
"X1897111_14",1,1,1,1.83911884472807,1,1
